"period","defgdp","gdp_rpc","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","loans_nfc_rpc","loans_hh_rpc","houseprice_defl","networth_rpc","re","slope","creditspread"
"2010Q4",0.90264,84822933.1831523,52692227.5579715,16691302.6683605,95.2849419480634,437.425986895337,104.052556944075,55778.2926624125,76466.5102749873,108.984755827351,268.659946238039,0.00186666666666667,0.0267666666666666,0.0304666666666667
"2011Q1",0.90726,84881021.0391173,53025475.7795361,16561615.0354328,96.5213940876926,439.589010248426,103.956969336243,55674.3766898332,76126.7801594123,106.551594912153,292.273479480416,0.00156666666666667,0.0330333333333333,0.0263
"2011Q2",0.91326,85180019.6633774,52964711.7889638,16952460.5685083,95.0638372424063,442.828132609407,103.327639445503,55476.623999702,75084.4908024435,106.448546963625,294.674088510828,0.000933333333333333,0.0311666666666667,0.0264
"2011Q3",0.91876,85085867.0871927,53054506.9691026,17033641.7339016,95.2544734206975,443.801245201922,103.391527711263,55508.9681122768,74490.1599236706,106.243632722365,271.934352553134,0.000833333333333333,0.0234333333333334,0.0303333333333333
"2011Q4",0.91985,85960496.1259979,52962356.0181701,18073952.5872201,93.7587650160352,447.172107076885,103.358156221123,55914.424056188,74278.0851635607,106.015111159428,271.356649847019,0.000733333333333333,0.0197333333333334,0.0320333333333333
"2012Q1",0.92525,86356318.4648272,53036398.339166,18416370.5902139,95.4044852742502,449.204753944059,103.083490948392,55809.7065554405,73235.5351656275,106.281545528236,298.426678066324,0.00103333333333333,0.0193333333333334,0.0316333333333333
"2012Q2",0.92907,86576096.8730278,53032472.0754626,18690583.5073711,95.5342439213407,449.135967578095,103.108484828915,56085.7084643591,72620.2135744268,108.617972811521,297.112827125495,0.00153333333333333,0.0167,0.0326666666666667
"2012Q3",0.93417,86672145.3328484,53056823.8609229,18785598.9048645,94.9730777053427,451.393805761337,102.557350375199,56690.7771979974,72260.7947205145,110.170097519723,307.448922785275,0.00143333333333333,0.015,0.0322666666666667
"2012Q4",0.93885,86695312.7022302,53111053.7950951,18768132.6077015,96.917505458806,453.719222871254,102.6937210417,57292.2664722622,71691.49874865,112.017574692443,311.399592946817,0.0016,0.0154666666666667,0.0286333333333333
"2013Q1",0.94258,87490980.5711031,53287735.4136762,19425643.8550192,95.0921937660464,455.545143199164,102.401918139574,57363.2211613216,71206.1168495504,114.364191898831,334.708388146557,0.00143333333333333,0.0180666666666667,0.0286
"2013Q2",0.94461,87563616.6541356,53331935.3264544,19599341.2751585,95.5547792210542,456.733584989192,102.108806809159,57965.1367074746,71031.4767478858,117.088428028499,355.515333033444,0.00116666666666667,0.0188,0.0284333333333333
"2013Q3",0.94924,88209067.8274173,53450315.8755431,20201239.3924438,94.8716868231427,458.74473903051,101.60128102482,58561.6131543167,70909.3087851283,119.437550040032,371.486483667644,0.000833333333333333,0.0262666666666667,0.0269
"2013Q4",0.95426,88872624.6253785,53846110.5653043,20374637.6966905,95.0810051767862,459.572693351068,101.556179657536,58750.5818973364,71350.7756532181,121.116886383166,392.201683660603,0.000866666666666667,0.0266,0.0261333333333333
"2014Q1",0.95788,88598757.0696226,53975922.3880135,20326940.1645791,96.5402764438134,462.175883226167,101.772664634401,59517.7950084863,71050.0643420268,122.20319873053,408.483341124125,0.000733333333333333,0.0269,0.0235666666666667
"2014Q2",0.9633,89617939.0773356,54240485.7595749,21111760.8614838,95.4925775978408,465.309891785918,101.739852590055,59971.5717397404,70879.6658953962,122.32741617357,420.043610486883,0.000933333333333333,0.0253,0.0219666666666667
"2014Q3",0.96726,90611911.816338,54672007.1603402,21542454.2085339,95.6495668176085,468.414923314625,101.730661869611,60583.6918187569,70445.0588353823,123.444885553005,435.188440874768,9e-04,0.0240666666666667,0.0224333333333333
"2014Q4",0.96822,90974837.7301818,55192428.6359194,21682463.9115425,96.5514036066183,473.28473571226,102.272210861168,61632.076272608,70631.932270869,125.20697775299,442.072669842369,0.001,0.0218,0.0246
"2015Q1",0.96769,91537319.9465432,55383242.9633398,22281833.5506219,97.7172441587698,473.432176981526,102.322024615321,62623.2749298521,70341.7497436618,126.847440812657,457.192452946648,0.0011,0.0185666666666667,0.0253333333333333
"2015Q2",0.97325,91978109.1026797,55600336.5312441,22437074.52218,98.0077061392242,474.722741922451,101.608014384793,63576.2491749435,70469.4833511756,127.606575905471,465.228700184546,0.00123333333333333,0.0204333333333334,0.0266333333333333
"2015Q3",0.97583,92184473.5079649,55851025.5686607,22513196.1884017,98.4280048778988,474.067102023639,101.5053851593,64064.9089073354,70741.0820644312,129.076478484982,448.107003027894,0.00136666666666667,0.0208333333333333,0.0302
"2015Q4",0.97581,92282400.4787901,56018411.1949474,22438305.0246315,98.2199403572417,476.876756030653,101.29021018436,64811.9499653443,70729.516713413,130.974165052623,453.172415408429,0.0016,0.0203,0.0323
"2016Q1",0.97496,92635502.9797414,56291704.1517508,22407880.7013488,98.3168540247805,477.917681433073,100.804135554279,66064.1100185684,70698.3284069071,132.675289242636,429.728133008287,0.0036,0.0156,0.0339
"2016Q2",0.98159,92804925.7168277,56468562.6035591,22362054.066908,97.9910145783881,478.812179799614,100.615328192015,66274.5117845705,70785.7003336931,133.26521256329,457.830830460537,0.00373333333333333,0.0138,0.0291666666666667
"2016Q3",0.9841,93326315.391888,56653534.3073761,22560321.7171787,98.1810791586221,479.486275680413,100.399349659587,66949.9306664224,71364.293668983,134.774921247841,479.556819140564,0.00396666666666667,0.0116666666666666,0.0269666666666667
"2016Q4",0.98886,93768351.3208141,56828836.1986836,23084736.0870152,98.7642335618793,479.70399833887,100.208320692515,66810.1844651145,71467.9011008161,136.226766175192,486.640674424004,0.0045,0.0168,0.0251
"2017Q1",0.9939,94454848.1114816,57402212.247668,23150284.9941646,99.2514337458497,482.768802763672,100.03119026059,67948.6894138955,71554.9809015953,137.347620484958,520.089204270831,0.007,0.0174333333333333,0.0221666666666667
"2017Q2",0.9965,94929433.9103317,57600924.1554307,23481093.1329092,99.5775213246362,485.996952999831,100.264927245359,68904.905560799,72082.5236380794,138.941194179629,535.626038476848,0.0095,0.0131333333333333,0.0223666666666667
"2017Q3",1.00162,95565159.8392071,57794988.1171106,23905466.2024096,100.348435534434,485.958582958792,100.037938539566,69267.3050112902,72342.4977240021,140.347636828338,549.341735581625,0.0115333333333333,0.0109,0.0208666666666667
"2017Q4",1.00778,96619108.9503313,58234176.0557928,24475934.5972508,101.061739665403,489.686248926032,99.6626247792177,70231.7215730405,72827.7700968552,141.709400861299,579.318185813725,0.0120333333333333,0.0116666666666667,0.019
"2018Q1",1.01419,97166383.7746934,58473311.6350417,24770730.1993595,101.084609392717,490.997632218415,99.4931916110394,70463.2166087248,72417.1122101524,143.011565880161,604.311406079259,0.0144666666666667,0.0131333333333333,0.0171
"2018Q2",1.02136,97624771.9651834,58749563.3054098,24795384.4516617,100.877261690295,492.516240966644,99.2725385760163,72052.2618441469,72472.9456960537,143.629082791572,598.578092303514,0.0173666666666667,0.0118333333333333,0.0186
"2018Q3",1.02577,98104030.2703559,58924478.3120164,25346814.5689167,101.438919055929,494.319403798234,99.2278970919407,72344.1495047076,72859.4125436882,144.414439884185,630.877538824644,0.0192333333333333,0.0100333333333334,0.0188333333333333
"2018Q4",1.03019,98241940.0009532,59118950.4986373,25370779.1955507,101.354119143071,496.012384173264,99.0836641784525,73021.8164608205,73152.8362220539,145.04722429843,592.61115791781,0.0222,0.0081333333333333,0.0210666666666667
"2019Q1",1.03375,98984027.5055576,59377621.1602395,25497225.3968321,103.364449818622,496.603799100263,99.2725513905683,74155.1344077472,73135.8562392889,145.631438935913,601.479087434487,0.0240333333333333,0.00249999999999997,0.0231666666666667
"2019Q2",1.03888,99736118.8120274,59693414.0353472,25792855.626428,103.016710303404,496.385714366314,99.2299399353149,74447.2255527806,73626.5715002448,146.32893115663,634.798949139838,0.0239666666666667,-0.000633333333333366,0.0226666666666667
"2019Q3",1.04211,100877909.817797,60217289.9626472,26160836.5958142,102.80296705722,498.880330699901,99.0058631046626,75003.5553163785,74284.6664822039,147.607450269165,650.068945780106,0.0219,-0.0039333333333333,0.0222333333333333
"2019Q4",1.04541,101593723.603572,60585633.6856856,26069263.7908491,104.102696549679,498.598041404345,98.4953271922021,75192.0420649657,74942.4744599772,149.32160587712,677.817896754355,0.0164333333333333,0.00149999999999997,0.0211666666666667
"2020Q1",1.05037,100534020.296049,59995920.4926023,25337052.4366064,106.173062825481,492.255683247203,98.601445205023,78988.2231555754,75055.9500177958,150.7240305797,672.17275422834,0.0126,0.0011666666666667,0.0251333333333333
"2020Q2",1.04614,92204740.2626701,54058467.7960258,22651286.1206938,112.730609669834,423.336645008954,98.9035884298469,82059.5499887594,75012.3000543418,152.511900892806,644.453030763631,6e-04,0.00626666666666667,0.0322333333333333
"2020Q3",1.05538,99702344.7989759,58363643.3829721,27012006.7407123,110.017244973375,460.399067885579,98.7132596789782,81483.4572469781,75742.0120420127,156.143000625367,734.190259548185,0.000933333333333333,0.00556666666666667,0.0266
"2020Q4",1.06275,100553853.476001,59043529.5929516,27659567.3552465,111.999059044931,469.655987507074,98.6638438014585,81049.3733702147,76253.9308865604,160.867184191955,792.621915182471,9e-04,0.00773333333333334,0.0243666666666667
"2021Q1",1.07668,102328729.345662,60244138.0881632,28212234.6809963,110.429282609503,477.505512573856,97.9994055801166,81640.3988441133,76383.5271327971,163.832707954081,872.461919339554,8e-04,0.0123666666666667,0.0215333333333333
"2021Q2",1.09305,103686779.989505,62064906.4942025,28226096.6280583,110.642697040392,484.053917198602,97.4594025890856,81407.5405385094,78299.4474097587,169.158044005306,925.5619003647,7e-04,0.0152333333333333,0.0195666666666667
"2021Q3",1.1092,104607708.944835,63185042.2368558,28315643.6117046,110.539127298954,491.400641672095,97.4341868012982,81099.6905232764,78749.5435104385,174.001352326001,963.018119372843,9e-04,0.0123333333333333,0.0191666666666667
"2021Q4",1.12848,106396299.472465,63670511.2126765,29775177.6809512,110.233234084787,498.607816157046,97.8812207571246,81131.6159425907,79082.484699475,177.858180915922,985.223568714301,8e-04,0.0145666666666667,0.0177333333333333
"2022Q1",1.15135,105038647.598174,63134849.3771138,29883776.4569198,108.351066139749,499.234902637702,98.0509836279151,81075.2318499532,77690.3618846803,182.549007686629,922.134193780045,0.0012,0.0182,0.0201
"2022Q2",1.17671,104792337.768275,63451384.5666399,29269566.3526415,106.402597071496,501.945226179705,98.0963873851671,80549.5895146586,77379.8523473123,183.972941506403,827.616398682503,0.0077,0.0216,0.0209
"2022Q3",1.18962,105323729.71092,63614660.6234104,28858028.501591,107.063600141222,504.173229821046,98.6777290227131,80171.3232563037,77699.4846985458,180.520166103462,796.981705737875,0.0219,0.0091666666666667,0.0224333333333333
"2022Q4",1.20093,105944740.569432,63817240.3031095,28984063.4078701,105.922077056948,505.548118364978,98.4037371037446,80278.0335767371,77799.4049012401,178.889610551822,765.727998750652,0.0365333333333333,0.00176666666666667,0.0214
"2023Q1",1.21261,106163959.887254,63983171.6890984,28740554.9921204,106.574248934117,507.051155382719,98.3234510683567,80255.2252903919,76882.8360291419,179.272395906351,788.816908698059,0.0451666666666667,-0.00869999999999996,0.0195333333333333
"2023Q2",1.21766,106603137.573176,64073817.673006,28946639.2669702,107.742719642593,504.597825409872,97.7998784553981,80100.2588811732,77127.6402979439,180.673012170885,821.693104804829,0.0499,-0.0139666666666667,0.0208666666666667
